pivot,inflection,P-I similarity,category
marzyć,marzyły,0.544079116864231,V;PST;3;PL
marzyć,marzymy,0.5513008747288992,V;PRS;1;PL
marzyć,marzysz,0.5994518980278745,V;PRS;2;SG
marzyć,marzy,0.6436632956585134,V;PRS;3;SG
maskować,będą maskowali,0.32065996527929364,V;FUT;3;PL;MASC;HUM
maskować,będą maskowały,0.3296127535550546,V;FUT;3;PL
maskować,będę maskowała,0.33498011489914015,V;FUT;1;SG;FEM
maskować,będę maskował,0.34331493492425147,V;FUT;1;SG;MASC
maskować,będziecie maskowali,0.2600267077305205,V;FUT;2;PL;MASC;HUM
maskować,będziecie maskowały,0.2656783658264934,V;FUT;2;PL
maskować,będzie maskowała,0.28588709988479555,V;FUT;3;SG;FEM
maskować,będzie maskowało,0.29291695513498417,V;FUT;3;SG;NEUT
maskować,będzie maskował,0.2986667397688936,V;FUT;3;SG;MASC
maskować,będziemy maskowali,0.2632196835500076,V;FUT;1;PL;MASC;HUM
maskować,będziemy maskowały,0.2692077395896051,V;FUT;1;PL
maskować,będziesz maskowała,0.2878416735312581,V;FUT;2;SG;FEM
maskować,będziesz maskował,0.29588261087596135,V;FUT;2;SG;MASC
maskować,maskowałam,0.5116224924477105,V;PST;1;SG;FEM
maskować,maskowałaś,0.4540570365557517,V;PST;2;SG;FEM
maskować,maskowała,0.5323386787454973,V;PST;3;SG;FEM
maskować,maskowałem,0.47795009219888773,V;PST;1;SG;MASC
maskować,maskowałeś,0.44578973171748015,V;PST;2;SG;MASC
maskować,maskowaliście,0.40729002764181566,V;PST;2;PL;MASC;HUM
maskować,maskowaliśmy,0.4374402732522691,V;PST;1;PL;MASC;HUM
maskować,maskowali,0.48727635506658673,V;PST;3;PL;MASC;HUM
maskować,maskowało,0.5435443349265983,V;PST;3;SG;NEUT
maskować,maskował,0.5810588770636852,V;PST;3;SG;MASC
maskować,maskowałyście,0.4001951130883732,V;PST;2;PL
maskować,maskowałyśmy,0.42607459329786956,V;PST;1;PL
maskować,maskowały,0.5474373405406632,V;PST;3;PL
maskować,maskują,0.5768821683751056,V;PRS;3;PL
maskować,maskujecie,0.4540091748818701,V;PRS;2;PL
maskować,maskujemy,0.5246388938025538,V;PRS;1;PL
maskować,maskujesz,0.5000447328501239,V;PRS;2;SG
maskować,maskuję,0.5646065266154361,V;PRS;1;SG
maskować,maskuje,0.5899266890979171,V;PRS;3;SG
maszerować,będą maszerowali,0.514069230166963,V;FUT;3;PL;MASC;HUM
maszerować,będą maszerowały,0.5099014438171656,V;FUT;3;PL
maszerować,będę maszerowała,0.48950672533852857,V;FUT;1;SG;FEM
maszerować,będę maszerował,0.48704304451043434,V;FUT;1;SG;MASC
maszerować,będziecie maszerowali,0.4746885589442087,V;FUT;2;PL;MASC;HUM
maszerować,będziecie maszerowały,0.4618808927682664,V;FUT;2;PL
maszerować,będzie maszerowała,0.46585639009753677,V;FUT;3;SG;FEM
maszerować,będzie maszerowało,0.471350212572623,V;FUT;3;SG;NEUT
maszerować,będzie maszerował,0.4750070517616213,V;FUT;3;SG;MASC
maszerować,będziemy maszerowali,0.45889346228212347,V;FUT;1;PL;MASC;HUM
maszerować,będziemy maszerowały,0.4469954289149962,V;FUT;1;PL
maszerować,będziesz maszerowała,0.476956243049236,V;FUT;2;SG;FEM
maszerować,będziesz maszerował,0.4781557259470639,V;FUT;2;SG;MASC
maszerować,maszerowałam,0.6011771246203651,V;PST;1;SG;FEM
maszerować,maszerowałaś,0.5054953851144766,V;PST;2;SG;FEM
maszerować,maszerowała,0.6705434616952893,V;PST;3;SG;FEM
maszerować,maszerowałem,0.6037098755492747,V;PST;1;SG;MASC
maszerować,maszerowałeś,0.5191406423717709,V;PST;2;SG;MASC
maszerować,maszerowaliście,0.5498166296984168,V;PST;2;PL;MASC;HUM
maszerować,maszerowaliśmy,0.6263762831811827,V;PST;1;PL;MASC;HUM
maszerować,maszerowali,0.6852695668648691,V;PST;3;PL;MASC;HUM
maszerować,maszerowało,0.6498483467242574,V;PST;3;SG;NEUT
maszerować,maszerował,0.6680522280145177,V;PST;3;SG;MASC
maszerować,maszerowałyście,0.49604194533883406,V;PST;2;PL
maszerować,maszerowałyśmy,0.5522908268777666,V;PST;1;PL
maszerować,maszerowały,0.6417397551376625,V;PST;3;PL
maszerować,maszerują,0.6028197506721549,V;PRS;3;PL
maszerować,maszerujecie,0.5028998266904179,V;PRS;2;PL
maszerować,maszerujemy,0.5758207534975757,V;PRS;1;PL
maszerować,maszerujesz,0.5333102804874877,V;PRS;2;SG
maszerować,maszeruję,0.5458719282822682,V;PRS;1;SG
maszerować,maszeruje,0.5630119886956868,V;PRS;3;SG
męczyć,będą męczyli,0.3329462281097295,V;FUT;3;PL;MASC;HUM
męczyć,będą męczyły,0.36209456100505344,V;FUT;3;PL
męczyć,będę męczyła,0.43580425909645915,V;FUT;1;SG;FEM
męczyć,będę męczył,0.4289028820706503,V;FUT;1;SG;MASC
męczyć,będziecie męczyli,0.31761539119702986,V;FUT;2;PL;MASC;HUM
męczyć,będziecie męczyły,0.34189821544338206,V;FUT;2;PL
męczyć,będzie męczyła,0.3695456822954466,V;FUT;3;SG;FEM
męczyć,będzie męczyło,0.37523999795535445,V;FUT;3;SG;NEUT
męczyć,będzie męczył,0.37126057720024175,V;FUT;3;SG;MASC
męczyć,będziemy męczyli,0.2869183779259784,V;FUT;1;PL;MASC;HUM
męczyć,będziemy męczyły,0.31401362687080825,V;FUT;1;PL
męczyć,będziesz męczyła,0.3680775665646496,V;FUT;2;SG;FEM
męczyć,będziesz męczył,0.3643706832557647,V;FUT;2;SG;MASC
męczyć,męczą,0.5593434115550925,V;PRS;3;PL
męczyć,męczę,0.5811578924417892,V;PRS;1;SG
męczyć,męczycie,0.5261161400086392,V;PRS;2;PL
męczyć,męczyłam,0.5738704418757467,V;PST;1;SG;FEM
męczyć,męczyłaś,0.5142023719461558,V;PST;2;SG;FEM
męczyć,męczyła,0.568394267691687,V;PST;3;SG;FEM
męczyć,męczyłem,0.559409643760492,V;PST;1;SG;MASC
męczyć,męczyłeś,0.5093686605653786,V;PST;2;SG;MASC
męczyć,męczyliście,0.5102752962506426,V;PST;2;PL;MASC;HUM
męczyć,męczyliśmy,0.5295176613560478,V;PST;1;PL;MASC;HUM
męczyć,męczyli,0.5186312742217348,V;PST;3;PL;MASC;HUM
męczyć,męczyło,0.5536131618386564,V;PST;3;SG;NEUT
męczyć,męczył,0.6186620930515699,V;PST;3;SG;MASC
męczyć,męczyłyście,0.4998653431058544,V;PST;2;PL
męczyć,męczyłyśmy,0.5091277321469698,V;PST;1;PL
męczyć,męczyły,0.5515728706356254,V;PST;3;PL
męczyć,męczymy,0.5924095216101214,V;PRS;1;PL
męczyć,męczysz,0.5998670741045216,V;PRS;2;SG
męczyć,męczy,0.6132078480790135,V;PRS;3;SG
medytować,będą medytowali,0.4207610018933102,V;FUT;3;PL;MASC;HUM
medytować,będą medytowały,0.41205283980693186,V;FUT;3;PL
medytować,będę medytowała,0.4494493033849203,V;FUT;1;SG;FEM
medytować,będę medytował,0.4540836108813533,V;FUT;1;SG;MASC
medytować,będziecie medytowali,0.40565946137617714,V;FUT;2;PL;MASC;HUM
medytować,będziecie medytowały,0.3894404952267425,V;FUT;2;PL
medytować,będzie medytowała,0.39238878831710466,V;FUT;3;SG;FEM
medytować,będzie medytowało,0.39523294529324104,V;FUT;3;SG;NEUT
medytować,będzie medytował,0.4059536705057194,V;FUT;3;SG;MASC
medytować,będziemy medytowali,0.401346790856991,V;FUT;1;PL;MASC;HUM
medytować,będziemy medytowały,0.3864711943925391,V;FUT;1;PL
medytować,będziesz medytowała,0.4170127279905649,V;FUT;2;SG;FEM
medytować,będziesz medytował,0.4255355460978605,V;FUT;2;SG;MASC
medytować,medytowałam,0.6249724539307792,V;PST;1;SG;FEM
medytować,medytowałaś,0.5639240839705236,V;PST;2;SG;FEM
medytować,medytowała,0.6250784303944061,V;PST;3;SG;FEM
medytować,medytowałem,0.6538878385906369,V;PST;1;SG;MASC
medytować,medytowałeś,0.5578713619686466,V;PST;2;SG;MASC
medytować,medytowaliście,0.55012111093318,V;PST;2;PL;MASC;HUM
medytować,medytowaliśmy,0.5684064854133203,V;PST;1;PL;MASC;HUM
medytować,medytowali,0.6563429401331814,V;PST;3;PL;MASC;HUM
medytować,medytowało,0.5579209266151307,V;PST;3;SG;NEUT
medytować,medytował,0.6759178285683028,V;PST;3;SG;MASC
medytować,medytowałyście,0.491190991692508,V;PST;2;PL
medytować,medytowałyśmy,0.5577281598465833,V;PST;1;PL
medytować,medytowały,0.5679005768434604,V;PST;3;PL
medytować,medytują,0.6672252684581367,V;PRS;3;PL
medytować,medytujecie,0.5565887567900878,V;PRS;2;PL
medytować,medytujemy,0.6731939914718037,V;PRS;1;PL
medytować,medytujesz,0.6687077926682442,V;PRS;2;SG
medytować,medytuję,0.6631223517564279,V;PRS;1;SG
medytować,medytuje,0.6684179697648871,V;PRS;3;SG
miauczeć,będą miauczali,0.3039169652526026,V;FUT;3;PL;MASC;HUM
miauczeć,będą miauczały,0.3037619521577257,V;FUT;3;PL
miauczeć,będę miauczała,0.3673191109845194,V;FUT;1;SG;FEM
miauczeć,będę miauczał,0.3545727419569221,V;FUT;1;SG;MASC
miauczeć,będziecie miauczali,0.26639217860596354,V;FUT;2;PL;MASC;HUM
miauczeć,będziecie miauczały,0.25950999246364526,V;FUT;2;PL
miauczeć,będzie miauczała,0.3050564247382086,V;FUT;3;SG;FEM
miauczeć,będzie miauczało,0.2898620755913741,V;FUT;3;SG;NEUT
miauczeć,będzie miauczał,0.29682397355329593,V;FUT;3;SG;MASC
miauczeć,będziemy miauczali,0.22841674009251867,V;FUT;1;PL;MASC;HUM
miauczeć,będziemy miauczały,0.22290157655236398,V;FUT;1;PL
miauczeć,będziesz miauczała,0.309344271392507,V;FUT;2;SG;FEM
miauczeć,będziesz miauczał,0.29654808636062,V;FUT;2;SG;MASC
miauczeć,miauczałam,0.4651292843789431,V;PST;1;SG;FEM
miauczeć,miauczałaś,0.4726245678776376,V;PST;2;SG;FEM
miauczeć,miauczała,0.5733599663033585,V;PST;3;SG;FEM
miauczeć,miauczałem,0.449387802382464,V;PST;1;SG;MASC
miauczeć,miauczałeś,0.43492679504335197,V;PST;2;SG;MASC
miauczeć,miauczaliście,0.4511660631459202,V;PST;2;PL;MASC;HUM
miauczeć,miauczaliśmy,0.4716890365467916,V;PST;1;PL;MASC;HUM
miauczeć,miauczali,0.503525441136184,V;PST;3;PL;MASC;HUM
miauczeć,miauczało,0.48838435097243094,V;PST;3;SG;NEUT
miauczeć,miauczał,0.6062870294096566,V;PST;3;SG;MASC
miauczeć,miauczałyście,0.42560025500944265,V;PST;2;PL
miauczeć,miauczałyśmy,0.4592591596584501,V;PST;1;PL
miauczeć,miauczały,0.4974679434138717,V;PST;3;PL
miauczeć,miauczą,0.6704033344470625,V;PRS;3;PL
miauczeć,miauczę,0.5861757105554218,V;PRS;1;SG
miauczeć,miauczycie,0.5141742961956427,V;PRS;2;PL
miauczeć,miauczymy,0.5510882459459876,V;PRS;1;PL
miauczeć,miauczysz,0.5380210464769547,V;PRS;2;SG
miauczeć,miauczy,0.7119222976901718,V;PRS;3;SG
mięknąć,będą miękli,0.20158970474046045,V;FUT;3;PL;MASC;HUM
mięknąć,będą miękły,0.3777313818963379,V;FUT;3;PL
mięknąć,będę miękła,0.3395332833665654,V;FUT;1;SG;FEM
mięknąć,będę mięknął,0.4580854276658045,V;FUT;1;SG;MASC
mięknąć,będziecie miękli,0.16975508801158679,V;FUT;2;PL;MASC;HUM
mięknąć,będziecie miękły,0.3218087257919876,V;FUT;2;PL
mięknąć,będzie miękła,0.3495279898733181,V;FUT;3;SG;FEM
mięknąć,będzie miękło,0.3323660381165374,V;FUT;3;SG;NEUT
mięknąć,będzie mięknął,0.46350736218564503,V;FUT;3;SG;MASC
mięknąć,będziemy miękli,0.16035701975532812,V;FUT;1;PL;MASC;HUM
mięknąć,będziemy miękły,0.3174464116592537,V;FUT;1;PL
mięknąć,będziesz miękła,0.29868286860497584,V;FUT;2;SG;FEM
mięknąć,będziesz mięknął,0.41996610875695484,V;FUT;2;SG;MASC
mięknąć,miękłam,0.5812512063892636,V;PST;1;SG;FEM
mięknąć,miękłaś,0.6238402016959254,V;PST;2;SG;FEM
mięknąć,miękła,0.6361574815708781,V;PST;3;SG;FEM
mięknąć,miękliście,0.2851851257651521,V;PST;2;PL;MASC;HUM
mięknąć,miękliśmy,0.3357980133466689,V;PST;1;PL;MASC;HUM
mięknąć,miękli,0.5129606408661657,V;PST;3;PL;MASC;HUM
mięknąć,miękło,0.6176211979516304,V;PST;3;SG;NEUT
mięknąć,miękłyście,0.5217293796125686,V;PST;2;PL
mięknąć,miękłyśmy,0.5394908441714136,V;PST;1;PL
mięknąć,miękły,0.5928907494921564,V;PST;3;PL
mięknąć,mięknąłem,0.6600607996216297,V;PST;1;SG;MASC
mięknąć,mięknąłeś,0.6051607587619816,V;PST;2;SG;MASC
mięknąć,mięknął,0.6921156288949095,V;PST;3;SG;MASC
mięknąć,miękną,0.6873719496482513,V;PRS;3;PL
mięknąć,mięknę,0.6714039928812017,V;PRS;1;SG
mięknąć,miękniecie,0.48156722153077003,V;PRS;2;PL
mięknąć,miękniemy,0.5682146091703753,V;PRS;1;PL
mięknąć,miękniesz,0.5364735321236638,V;PRS;2;SG
mięknąć,mięknie,0.6147567113299975,V;PRS;3;SG
mierzić,będą mierzili,0.40199706553999137,V;FUT;3;PL;MASC;HUM
mierzić,będą mierziły,0.42436677433768977,V;FUT;3;PL
mierzić,będę mierziła,0.3795579421645643,V;FUT;1;SG;FEM
mierzić,będę mierził,0.4055562103678304,V;FUT;1;SG;MASC
mierzić,będziecie mierzili,0.3568178147108605,V;FUT;2;PL;MASC;HUM
mierzić,będziecie mierziły,0.3706412905192211,V;FUT;2;PL
mierzić,będzie mierziła,0.39124066522081624,V;FUT;3;SG;FEM
mierzić,będzie mierziło,0.43733641133765877,V;FUT;3;SG;NEUT
mierzić,będzie mierził,0.4292031792702873,V;FUT;3;SG;MASC
mierzić,będziemy mierzili,0.3376286399736197,V;FUT;1;PL;MASC;HUM
mierzić,będziemy mierziły,0.35080239186691786,V;FUT;1;PL
mierzić,będziesz mierziła,0.37120988166491453,V;FUT;2;SG;FEM
mierzić,będziesz mierził,0.3913530899048785,V;FUT;2;SG;MASC
mierzić,mierżą,0.501772590305702,V;PRS;3;PL
mierzić,mierżę,0.5102954690251474,V;PRS;1;SG
mierzić,mierzicie,0.5901863924600309,V;PRS;2;PL
mierzić,mierziłam,0.5806507605794805,V;PST;1;SG;FEM
mierzić,mierziłaś,0.5441242594037544,V;PST;2;SG;FEM
mierzić,mierziła,0.662241824957964,V;PST;3;SG;FEM
mierzić,mierziłem,0.6190395573807526,V;PST;1;SG;MASC
mierzić,mierziłeś,0.5830828520603614,V;PST;2;SG;MASC
mierzić,mierziliście,0.525079307309713,V;PST;2;PL;MASC;HUM
mierzić,mierziliśmy,0.5506537462249183,V;PST;1;PL;MASC;HUM
mierzić,mierzili,0.6052564909399972,V;PST;3;PL;MASC;HUM
mierzić,mierziło,0.6534244068566736,V;PST;3;SG;NEUT
mierzić,mierził,0.7532186836667165,V;PST;3;SG;MASC
mierzić,mierziłyście,0.4442951587247921,V;PST;2;PL
mierzić,mierziłyśmy,0.5357226820934551,V;PST;1;PL
mierzić,mierziły,0.6518169041101067,V;PST;3;PL
mierzić,mierzimy,0.616057999182916,V;PRS;1;PL
mierzić,mierzisz,0.6265625267599693,V;PRS;2;SG
mierzić,mierzi,0.6210442751824409,V;PRS;3;SG
mierzyć,będą mierzyli,0.3635650821169506,V;FUT;3;PL;MASC;HUM
mierzyć,będą mierzyły,0.33762770837117984,V;FUT;3;PL
mierzyć,będę mierzyła,0.3332677932078121,V;FUT;1;SG;FEM
mierzyć,będę mierzył,0.3421941681722416,V;FUT;1;SG;MASC
mierzyć,będziecie mierzyli,0.32621455502514485,V;FUT;2;PL;MASC;HUM
mierzyć,będziecie mierzyły,0.3012507474774062,V;FUT;2;PL
mierzyć,będzie mierzyła,0.3088032896150599,V;FUT;3;SG;FEM
mierzyć,będzie mierzyło,0.32342925167107006,V;FUT;3;SG;NEUT
mierzyć,będzie mierzył,0.32534147343622766,V;FUT;3;SG;MASC
mierzyć,będziemy mierzyli,0.3125109695768197,V;FUT;1;PL;MASC;HUM
mierzyć,będziemy mierzyły,0.2831496928386985,V;FUT;1;PL
mierzyć,będziesz mierzyła,0.2948584023706058,V;FUT;2;SG;FEM
mierzyć,będziesz mierzył,0.3008031776280514,V;FUT;2;SG;MASC
mierzyć,mierzą,0.607113919570797,V;PRS;3;PL
mierzyć,mierzę,0.5982222903783868,V;PRS;1;SG
mierzyć,mierzycie,0.5548073108080233,V;PRS;2;PL
mierzyć,mierzyłam,0.5224163317765561,V;PST;1;SG;FEM
mierzyć,mierzyłaś,0.4779011112281324,V;PST;2;SG;FEM
mierzyć,mierzyła,0.5167291797873418,V;PST;3;SG;FEM
mierzyć,mierzyłem,0.5385729217223689,V;PST;1;SG;MASC
mierzyć,mierzyłeś,0.5071993302862853,V;PST;2;SG;MASC
mierzyć,mierzyliście,0.5197459866617564,V;PST;2;PL;MASC;HUM
mierzyć,mierzyliśmy,0.5756690409077396,V;PST;1;PL;MASC;HUM
mierzyć,mierzyli,0.6236360971630969,V;PST;3;PL;MASC;HUM
mierzyć,mierzyło,0.5731302785337962,V;PST;3;SG;NEUT
mierzyć,mierzył,0.558779892616528,V;PST;3;SG;MASC
mierzyć,mierzyłyście,0.5176987760155084,V;PST;2;PL
mierzyć,mierzyłyśmy,0.4955057389172055,V;PST;1;PL
mierzyć,mierzyły,0.5803525232257495,V;PST;3;PL
mierzyć,mierzymy,0.6413207792579676,V;PRS;1;PL
mierzyć,mierzysz,0.5929723500503611,V;PRS;2;SG
mierzyć,mierzy,0.6727881833315866,V;PRS;3;SG
mieszać,będą mieszali,0.42741397243095114,V;FUT;3;PL;MASC;HUM
mieszać,będą mieszały,0.44608117415236725,V;FUT;3;PL
mieszać,będę mieszała,0.4803511816454882,V;FUT;1;SG;FEM
mieszać,będę mieszał,0.4819737930129131,V;FUT;1;SG;MASC
mieszać,będziecie mieszali,0.38498860673118185,V;FUT;2;PL;MASC;HUM
mieszać,będziecie mieszały,0.39822830960902145,V;FUT;2;PL
mieszać,będzie mieszała,0.4285380967922918,V;FUT;3;SG;FEM
mieszać,będzie mieszało,0.41346997771239247,V;FUT;3;SG;NEUT
mieszać,będzie mieszał,0.4365477568809283,V;FUT;3;SG;MASC
mieszać,będziemy mieszali,0.3715956896642554,V;FUT;1;PL;MASC;HUM
mieszać,będziemy mieszały,0.3835959339402659,V;FUT;1;PL
mieszać,będziesz mieszała,0.4106899920252135,V;FUT;2;SG;FEM
mieszać,będziesz mieszał,0.4067835264694264,V;FUT;2;SG;MASC
mieszać,mieszacie,0.49979661272541653,V;PRS;2;PL
mieszać,mieszają,0.5760638570216601,V;PRS;3;PL
mieszać,mieszałam,0.5919343494871516,V;PST;1;SG;FEM
mieszać,mieszałaś,0.5260856281505457,V;PST;2;SG;FEM
mieszać,mieszała,0.5558706237514204,V;PST;3;SG;FEM
mieszać,mieszałem,0.5981343555626902,V;PST;1;SG;MASC
mieszać,mieszałeś,0.5161199353981051,V;PST;2;SG;MASC
mieszać,mieszaliście,0.4459522462467753,V;PST;2;PL;MASC;HUM
mieszać,mieszaliśmy,0.5327641614574286,V;PST;1;PL;MASC;HUM
mieszać,mieszali,0.5322601561298151,V;PST;3;PL;MASC;HUM
mieszać,mieszało,0.5554255111291644,V;PST;3;SG;NEUT
mieszać,mieszał,0.570932518964708,V;PST;3;SG;MASC
mieszać,mieszałyście,0.4607992210372419,V;PST;2;PL
mieszać,mieszałyśmy,0.49998659739392615,V;PST;1;PL
mieszać,mieszały,0.555707491367851,V;PST;3;PL
mieszać,mieszam,0.6033955695930563,V;PRS;1;SG
mieszać,mieszamy,0.5775652478367116,V;PRS;1;PL
mieszać,mieszasz,0.5385133433205034,V;PRS;2;SG
mieszać,miesza,0.5995537348940787,V;PRS;3;SG
mieszkać,będą mieszkali,0.4053362244229435,V;FUT;3;PL;MASC;HUM
mieszkać,będą mieszkały,0.3492198684951605,V;FUT;3;PL
mieszkać,będę mieszkała,0.38780272062748944,V;FUT;1;SG;FEM
mieszkać,będę mieszkał,0.3517198734455662,V;FUT;1;SG;MASC
mieszkać,będziecie mieszkali,0.3628812261846208,V;FUT;2;PL;MASC;HUM
mieszkać,będziecie mieszkały,0.30992751593897183,V;FUT;2;PL
mieszkać,będzie mieszkała,0.35873065490187006,V;FUT;3;SG;FEM
mieszkać,będzie mieszkało,0.27435744457804867,V;FUT;3;SG;NEUT
mieszkać,będzie mieszkał,0.32818766322505444,V;FUT;3;SG;MASC
mieszkać,będziemy mieszkali,0.3702210486027202,V;FUT;1;PL;MASC;HUM
mieszkać,będziemy mieszkały,0.31664436858785827,V;FUT;1;PL
mieszkać,będziesz mieszkała,0.3698020072046152,V;FUT;2;SG;FEM
mieszkać,będziesz mieszkał,0.336117059447278,V;FUT;2;SG;MASC
mieszkać,mieszkacie,0.5054463826908363,V;PRS;2;PL
mieszkać,mieszkają,0.6238181530719532,V;PRS;3;PL
mieszkać,mieszkałam,0.5061376729290459,V;PST;1;SG;FEM
mieszkać,mieszkałaś,0.48371118721116546,V;PST;2;SG;FEM
mieszkać,mieszkała,0.5869105541175881,V;PST;3;SG;FEM
mieszkać,mieszkałem,0.5026624800123617,V;PST;1;SG;MASC
mieszkać,mieszkałeś,0.46698082513260475,V;PST;2;SG;MASC
mieszkać,mieszkaliście,0.5134573249123038,V;PST;2;PL;MASC;HUM
mieszkać,mieszkaliśmy,0.5093805493357565,V;PST;1;PL;MASC;HUM
mieszkać,mieszkali,0.588710832620587,V;PST;3;PL;MASC;HUM
mieszkać,mieszkało,0.4635224103596406,V;PST;3;SG;NEUT
mieszkać,mieszkał,0.5712479941018249,V;PST;3;SG;MASC
mieszkać,mieszkałyście,0.3319371198188721,V;PST;2;PL
mieszkać,mieszkałyśmy,0.46556225150535546,V;PST;1;PL
mieszkać,mieszkały,0.49599960766849693,V;PST;3;PL
mieszkać,mieszkam,0.5092785373849565,V;PRS;1;SG
mieszkać,mieszkamy,0.5517192008884059,V;PRS;1;PL
mieszkać,mieszkasz,0.520074905600404,V;PRS;2;SG
mieszkać,mieszka,0.6028635656164875,V;PRS;3;SG
miewać,będą miewali,0.40629962908926376,V;FUT;3;PL;MASC;HUM
miewać,będą miewały,0.4016616558206947,V;FUT;3;PL
miewać,będę miewała,0.37366369390857224,V;FUT;1;SG;FEM
miewać,będę miewał,0.39290076963438425,V;FUT;1;SG;MASC
miewać,będziecie miewali,0.36843116856165525,V;FUT;2;PL;MASC;HUM
miewać,będziecie miewały,0.3627958311295616,V;FUT;2;PL
miewać,będzie miewała,0.38960364438052475,V;FUT;3;SG;FEM
miewać,będzie miewało,0.38172652960845277,V;FUT;3;SG;NEUT
miewać,będzie miewał,0.41218097587011404,V;FUT;3;SG;MASC
miewać,będziemy miewali,0.3656849773228008,V;FUT;1;PL;MASC;HUM
miewać,będziemy miewały,0.35979029210655633,V;FUT;1;PL
miewać,będziesz miewała,0.381486711436139,V;FUT;2;SG;FEM
miewać,będziesz miewał,0.39249609477280545,V;FUT;2;SG;MASC
miewać,miewacie,0.5491618871714591,V;PRS;2;PL
miewać,miewają,0.5986202523276838,V;PRS;3;PL
miewać,miewałam,0.5596707143586142,V;PST;1;SG;FEM
miewać,miewałaś,0.4933601046558336,V;PST;2;SG;FEM
miewać,miewała,0.5877416044237794,V;PST;3;SG;FEM
miewać,miewałem,0.5837167100824756,V;PST;1;SG;MASC
miewać,miewałeś,0.503511262759483,V;PST;2;SG;MASC
miewać,miewaliście,0.5154935254184354,V;PST;2;PL;MASC;HUM
miewać,miewaliśmy,0.5660239810169516,V;PST;1;PL;MASC;HUM
miewać,miewali,0.6217687385606766,V;PST;3;PL;MASC;HUM
miewać,miewało,0.5711223245598244,V;PST;3;SG;NEUT
miewać,miewał,0.6478986638685144,V;PST;3;SG;MASC
miewać,miewałyście,0.45217918967611137,V;PST;2;PL
miewać,miewałyśmy,0.5103311046971085,V;PST;1;PL
miewać,miewały,0.5486275032228848,V;PST;3;PL
miewać,miewam,0.585696308747533,V;PRS;1;SG
miewać,miewamy,0.6218284433198048,V;PRS;1;PL
miewać,miewasz,0.5293055887036444,V;PRS;2;SG
miewać,miewa,0.6050742253239942,V;PRS;3;SG
mijać,będą mijali,0.3138144562683336,V;FUT;3;PL;MASC;HUM
mijać,będą mijały,0.302862858329642,V;FUT;3;PL
mijać,będę mijała,0.257881746525509,V;FUT;1;SG;FEM
mijać,będę mijał,0.22509458767840407,V;FUT;1;SG;MASC
mijać,będziecie mijali,0.2763120166144073,V;FUT;2;PL;MASC;HUM
mijać,będziecie mijały,0.26193454068259037,V;FUT;2;PL
mijać,będzie mijała,0.28162954914802407,V;FUT;3;SG;FEM
mijać,będzie mijało,0.2622400492057393,V;FUT;3;SG;NEUT
mijać,będzie mijał,0.2563857995808614,V;FUT;3;SG;MASC
mijać,będziemy mijali,0.26062393326269473,V;FUT;1;PL;MASC;HUM
mijać,będziemy mijały,0.24181702080075884,V;FUT;1;PL
mijać,będziesz mijała,0.2615479182255247,V;FUT;2;SG;FEM
mijać,będziesz mijał,0.23299709935635315,V;FUT;2;SG;MASC
mijać,mijacie,0.535257933401837,V;PRS;2;PL
mijać,mijają,0.5437504916541931,V;PRS;3;PL
